,publish_time,title,channel_name,tags_count,views_count,likes_count,dislikes_count,comments_count,duration_sec,published_date,published_time_UTC,subscribers
397,2021-01-09T18:56:17Z,"Your last breaths as the battle of Hogwarts goes on, remembering your last memories; a playlist",Ivoryyy,0,53926,4145,12,277.0,1759,2021-01-09,18:56:17,84300.0
398,2021-01-11T21:34:18Z,"When death takes my hand, I will hold you with another and promise to find you in another lifetime",Ivoryyy,0,46383,3720,9,124.0,1675,2021-01-11,21:34:18,84300.0
399,2021-02-18T18:30:14Z,Lying in the ruins of Greece // a playlist,Ivoryyy,0,45330,3727,5,179.0,2941,2021-02-18,18:30:14,84300.0
400,2021-01-10T22:27:29Z,The princess who wanted to fight ( a dark royalty playlist),Ivoryyy,0,43452,2689,8,72.0,1838,2021-01-10,22:27:29,84300.0
401,2021-02-20T18:30:15Z,you and your friends find a secret door in the school's abandoned library//a dark academia playlist,Ivoryyy,0,41266,2846,14,85.0,3699,2021-02-20,18:30:15,84300.0
402,2021-02-07T18:30:08Z,Playing the piano with your lovers ghost in the abandoned cathedral; dark royalty playlist,Ivoryyy,0,40934,2775,7,97.0,2521,2021-02-07,18:30:08,84300.0
403,2021-02-11T18:45:33Z,Sitting on your old childhood homes roof listening to music and watching the sunset // a playlist,Ivoryyy,0,39464,3381,11,136.0,2202,2021-02-11,18:45:33,84300.0
404,2021-01-30T18:30:11Z,You’re just as sane as I am; a Luna Lovegood playlist,Ivoryyy,0,39404,3031,14,131.0,1850,2021-01-30,18:30:11,84300.0
405,2021-03-05T18:30:14Z,"Turns out it was mostly a lie. But, at least for a little while it was a beautiful one // a playlist",Ivoryyy,0,36464,3081,8,149.0,2804,2021-03-05,18:30:14,84300.0
406,2020-12-30T16:57:59Z,As the world crumbles  (  a playlist ),Ivoryyy,0,35836,2648,2,88.0,1895,2020-12-30,16:57:59,84300.0
407,2021-01-02T19:16:08Z,Dark academia playlist // classical music// Vol. 1,Ivoryyy,0,33954,1701,7,24.0,2304,2021-01-02,19:16:08,84300.0
408,2020-12-08T18:21:00Z,Watching the castle burn (Dark royalty/villain playlist),Ivoryyy,0,28240,1804,8,27.0,866,2020-12-08,18:21:00,84300.0
409,2021-02-22T18:30:15Z,Let's Play  // The Queen's Gambit themed playlist,Ivoryyy,0,22363,1887,4,90.0,4912,2021-02-22,18:30:15,84300.0
410,2020-12-28T18:15:11Z,I gave my last breath to stay in love with you (a dark royalty playlist),Ivoryyy,0,21024,1559,1,42.0,1155,2020-12-28,18:15:11,84300.0
411,2021-01-09T20:47:19Z,Walking through the castle talking with ghosts in the dead of night ( A dark  royalty playlist),Ivoryyy,0,18947,1434,7,35.0,1703,2021-01-09,20:47:19,84300.0
412,2021-01-03T19:57:42Z,Dark academia playlist // classical music// Vol. 2,Ivoryyy,0,18766,1158,5,41.0,2031,2021-01-03,19:57:42,84300.0
413,2021-01-25T23:12:21Z,"The sun watches what I do, but the moon knows all my secrets; a Remus Lupin playlist",Ivoryyy,0,17178,1618,4,78.0,1604,2021-01-25,23:12:21,84300.0
414,2020-12-28T22:53:39Z,The Final performance (A dark royalty playlist),Ivoryyy,0,15661,1148,3,27.0,1586,2020-12-28,22:53:39,84300.0
415,2020-12-14T15:30:07Z,☆A light academia playlist for inspired writers  ✎ ☆,Ivoryyy,0,14162,959,2,21.0,1230,2020-12-14,15:30:07,84300.0
416,2021-03-08T18:30:22Z,You go back in time to try and save your lover but you're too late // a dark fantasy playlist,Ivoryyy,0,13331,1623,4,125.0,2499,2021-03-08,18:30:22,84300.0
417,2021-01-01T20:43:33Z,Under the mask ( a dark royalty playlist ),Ivoryyy,0,12851,817,2,50.0,1334,2021-01-01,20:43:33,84300.0
418,2021-02-12T18:00:14Z,dancing for the last time before you die in your lover arms // a classical playlist,Ivoryyy,0,11248,862,4,69.0,2492,2021-02-12,18:00:14,84300.0
419,2020-12-30T20:19:03Z,Dancing with ghosts in a haunted castle ( A dark academia playlist),Ivoryyy,0,8678,560,2,17.0,1411,2020-12-30,20:19:03,84300.0
420,2020-12-14T19:15:00Z,Burning you dead lovers letters  (A dark royalty playlist w/ visuals),Ivoryyy,0,7600,605,0,20.0,1074,2020-12-14,19:15:00,84300.0
421,2021-02-12T17:30:12Z,Why is it when something happens it is always you three? // the golden trio playlist,Ivoryyy,0,7457,763,2,0.0,2965,2021-02-12,17:30:12,84300.0
422,2020-12-28T17:00:12Z,They call us dreamers ( A coming of age playlist),Ivoryyy,0,6172,417,1,10.0,1949,2020-12-28,17:00:12,84300.0
423,2020-12-27T05:07:12Z,A rainy day (A light academia playlist w/ rain),Ivoryyy,0,5723,319,0,15.0,1326,2020-12-27,05:07:12,84300.0
424,2021-02-06T18:30:24Z,"A child who lost his way, a man who made mistakes. A story of redemption l Kylo Ren Playlist",Ivoryyy,0,4400,381,2,47.0,1948,2021-02-06,18:30:24,84300.0
425,2020-12-20T19:29:23Z,A quick walk in the garden (A Ethereal playlist) (146 sub special!!),Ivoryyy,0,4007,256,0,6.0,1781,2020-12-20,19:29:23,84300.0
426,2020-12-26T04:37:33Z,Alone on New years  (A playlist),Ivoryyy,0,3779,279,1,9.0,1337,2020-12-26,04:37:33,84300.0
427,2020-12-15T20:22:54Z,☆ music for rainy days ☆ (a lofi beats playlist),Ivoryyy,0,1408,83,1,4.0,1616,2020-12-15,20:22:54,84300.0
428,2020-08-11T18:00:05Z,If J. Cole made lofi hip hop radio,Ivy Station Records,31,331167,20979,127,382.0,1086,2020-08-11,18:00:05,9560.0
429,2021-01-01T21:00:06Z,If Drake made lofi hip hop radio,Ivy Station Records,30,243969,16219,94,397.0,1410,2021-01-01,21:00:06,9560.0
430,2021-02-28T16:00:18Z,If Mac Miller made lofi hip hop radio,Ivy Station Records,23,204728,21236,54,623.0,1286,2021-02-28,16:00:18,9560.0
431,2020-08-03T19:00:06Z,If Childish Gambino made lofi hip hop radio,Ivy Station Records,43,41101,1887,11,60.0,902,2020-08-03,19:00:06,9560.0
432,2021-02-17T21:00:10Z,If J. Cole made lofi hip hop radio 2,Ivy Station Records,31,40770,2017,13,98.0,896,2021-02-17,21:00:10,9560.0
433,2020-07-10T18:00:15Z,The Office sad lofi remix [1 Hour Version],Ivy Station Records,31,18400,1037,6,78.0,3609,2020-07-10,18:00:15,9560.0
434,2021-01-09T15:30:05Z,If Post Malone made lofi hip hop radio,Ivy Station Records,23,16636,788,2,39.0,953,2021-01-09,15:30:05,9560.0
435,2021-03-05T17:00:08Z,If Drake made lofi hip hop radio 2,Ivy Station Records,27,15388,872,5,70.0,1078,2021-03-05,17:00:08,9560.0
436,2021-02-09T19:30:03Z,If Tyler The Creator made lofi hip hop radio,Ivy Station Records,23,11433,662,5,57.0,899,2021-02-09,19:30:03,9560.0
437,2021-01-23T14:30:07Z,If XXXTENTACION made lofi hip hop radio,Ivy Station Records,34,10169,569,4,35.0,744,2021-01-23,14:30:07,9560.0
438,2021-02-23T19:30:01Z,If Juice WRLD made lofi hip hop radio,Ivy Station Records,25,3788,197,2,17.0,903,2021-02-23,19:30:01,9560.0
439,2020-07-30T17:00:10Z,POPSTAR - DJ Khaled (Official Lofi Remix) ft. Drake (Slowed + Reverb),Ivy Station Records,26,3077,95,3,6.0,213,2020-07-30,17:00:10,9560.0
440,2020-06-16T17:30:06Z,Magnolia by Playboi Carti but it's a lofi song,Ivy Station Records,27,1985,73,1,4.0,98,2020-06-16,17:30:06,9560.0
441,2020-08-02T13:15:03Z,Cozy Cottage💤 ~ Smooth lofi hip hop mix [beats to study/chill to],Ivy Station Records,31,1845,89,0,3.0,1429,2020-08-02,13:15:03,9560.0
442,2020-07-22T18:15:03Z,Pixar's Ratatouille but it's 24/7 lofi hip hop radio beats to chill/study to,Ivy Station Records,28,1600,74,1,11.0,91,2020-07-22,18:15:03,9560.0
443,2021-01-05T19:00:07Z,24:08 of Lofi Basketball for Kobe,Ivy Station Records,27,1597,92,0,10.0,1448,2021-01-05,19:00:07,9560.0
444,2020-06-26T16:30:01Z,The Office theme song (sad lofi remix),Ivy Station Records,31,1480,87,2,24.0,129,2020-06-26,16:30:01,9560.0
445,2021-02-25T18:30:00Z,Chill beats to drive to Vol. 1 - lofi hip hop mix,Ivy Station Records,29,1188,82,0,8.0,1720,2021-02-25,18:30:00,9560.0
446,2021-01-07T17:30:01Z,old songs but it’s lofi remix~ vintage lofi,Ivy Station Records,32,1133,62,1,10.0,1097,2021-01-07,17:30:01,9560.0
447,2020-07-02T17:15:01Z,Steven Universe theme song (sad lofi remix),Ivy Station Records,23,1131,53,3,14.0,135,2020-07-02,17:15:01,9560.0
448,2021-02-01T19:30:05Z,The Office lofi guitar remix [1 hour version],Ivy Station Records,31,1001,56,0,7.0,3722,2021-02-01,19:30:05,9560.0
449,2021-01-14T18:00:03Z,ember island ~ lofi hip hop mix [beats to chill/study to],Ivy Station Records,48,989,52,0,10.0,1633,2021-01-14,18:00:03,9560.0
450,2020-08-25T18:30:00Z,4:00 AM Dreams ~ lofi hiphop / chillhop / jazzhop mix,Ivy Station Records,32,977,34,0,2.0,2569,2020-08-25,18:30:00,9560.0
451,2021-02-13T17:30:07Z,ivy league lofi - beats to chill/study to,Ivy Station Records,31,919,43,0,10.0,2439,2021-02-13,17:30:07,9560.0
452,2020-07-17T17:15:00Z,The Fresh Prince (lofi remix),Ivy Station Records,20,873,42,1,9.0,153,2020-07-17,17:15:00,9560.0
453,2020-07-27T19:59:03Z,Capital Steez - The lofi Cypher (freestyle),Ivy Station Records,33,860,30,0,2.0,190,2020-07-27,19:59:03,9560.0
454,2020-06-10T20:00:05Z,Capital Steez - Dead Prez Visual,Ivy Station Records,25,853,60,0,10.0,256,2020-06-10,20:00:05,9560.0
455,2020-07-19T14:00:10Z,Kame House - underground lofi hip hop beats to go to the beach/chill to,Ivy Station Records,38,767,32,0,3.0,1376,2020-07-19,14:00:10,9560.0
456,2020-07-23T17:00:14Z,Jim and Pam (The Office lofi) - 24/7 beats to chill/study to,Ivy Station Records,32,756,51,0,6.0,99,2020-07-23,17:00:14,9560.0
457,2021-01-17T18:30:02Z,S M O K E  'n'  C H I L L,Ivy Station Records,37,710,27,0,6.0,1461,2021-01-17,18:30:02,9560.0
458,2020-07-07T16:28:59Z,Capital Steez - Apex (Visualizer),Ivy Station Records,34,702,45,0,6.0,98,2020-07-07,16:28:59,9560.0
459,2020-06-18T16:30:00Z,RapCaviar but it's lofi hip hop radio - beats to relax/study to,Ivy Station Records,36,645,27,0,1.0,1977,2020-06-18,16:30:00,9560.0
460,2021-01-27T19:00:05Z,Up🎈 (sad lofi remix),Ivy Station Records,24,594,40,0,8.0,225,2021-01-27,19:00:05,9560.0
461,2020-07-05T13:15:00Z,Go (sad lo fi remix) by The Kid LAROI ft. Juice WRLD,Ivy Station Records,33,574,31,2,10.0,177,2020-07-05,13:15:00,9560.0
462,2020-07-09T16:30:01Z,Rick and Morty Theme 🧪 Lofi Remix (beats to study/chill to),Ivy Station Records,28,525,19,0,13.0,92,2020-07-09,16:30:01,9560.0
463,2020-08-09T13:00:08Z,Sunday Waves ~ Lofi Hip Hop / Chillhop Mix,Ivy Station Records,31,511,40,0,2.0,1329,2020-08-09,13:00:08,9560.0
464,2020-07-14T19:00:06Z,Juice WRLD ft. Halsey - Life's A Mess (Official Lofi Remix),Ivy Station Records,25,470,22,0,3.0,210,2020-07-14,19:00:06,9560.0
465,2021-01-20T19:00:06Z,late night stargazing ~ lofi hip hop mix [beats to relax/sleep to],Ivy Station Records,33,456,28,0,3.0,1475,2021-01-20,19:00:06,9560.0
466,2021-01-03T15:45:01Z,1 hour of lofi cafe music - 24/7 lofi beats to chill/study to,Ivy Station Records,32,452,15,0,2.0,3668,2021-01-03,15:45:01,9560.0
467,2020-08-07T17:30:01Z,Childish Gambino - Sweatpants (official lofi remix),Ivy Station Records,27,451,24,0,9.0,184,2020-08-07,17:30:01,9560.0
468,2020-07-26T13:30:02Z,Coffee Shop Lofi ☕ - jazzy lofi hip hop radio,Ivy Station Records,38,412,29,0,5.0,1803,2020-07-26,13:30:02,9560.0
469,2020-06-29T19:00:03Z,for lu ten (Leaves from the vine lofi hip hop remix),Ivy Station Records,28,393,19,0,0.0,153,2020-06-29,19:00:03,9560.0
470,2020-06-30T18:15:00Z,The Avatar's Love (lofi remix),Ivy Station Records,30,369,17,0,1.0,99,2020-06-30,18:15:00,9560.0
471,2020-06-04T18:00:00Z,Chart Toppers Vol.1 - jazzy lofi beats to study/chill to,Ivy Station Records,14,348,12,0,4.0,975,2020-06-04,18:00:00,9560.0
472,2020-06-22T18:15:03Z,łtchi - Thoughts After Midnight [Full Beat Tape],Ivy Station Records,38,325,23,0,1.0,1599,2020-06-22,18:15:03,9560.0
473,2020-07-12T14:00:22Z,Sunday Smoke Break - underground lofi radio (beats to relax/chill to),Ivy Station Records,41,315,22,0,7.0,1329,2020-07-12,14:00:22,9560.0
474,2021-03-07T17:00:10Z,sxftspxt - Ivy [Full EP],Ivy Station Records,31,299,29,0,8.0,724,2021-03-07,17:00:10,9560.0
475,2021-01-11T19:00:16Z,Midnight Snack ~ lofi hip hop mix [study/sleep/chill music],Ivy Station Records,39,280,16,0,11.0,2192,2021-01-11,19:00:16,9560.0
476,2020-06-25T17:00:00Z,Midnight Madness - [Lofi / Chill / Sleep Mix],Ivy Station Records,39,214,9,0,1.0,1424,2020-06-25,17:00:00,9560.0
477,2020-06-05T16:15:00Z,The Summer Tapes - Old School Hip-hop & lofi songs to relax/chill to,Ivy Station Records,32,164,10,0,2.0,1334,2020-06-05,16:15:00,9560.0
478,2020-07-06T19:00:15Z,Daydreams & Quarantine - [lofi / jazzhop / chillhop mix] (beats to chill/study to),Ivy Station Records,41,135,9,0,2.0,544,2020-07-06,19:00:15,9560.0
479,2021-03-09T19:00:14Z,When Nujabes made lofi hip hop radio,Ivy Station Records,23,134,16,0,4.0,1127,2021-03-09,19:00:14,9560.0
480,2020-06-15T18:15:00Z,6ix9ine -Trollz ft. Nicki Minaj (Official Lofi Remix),Ivy Station Records,25,131,10,1,1.0,236,2020-06-15,18:15:00,9560.0
481,2020-06-09T17:30:00Z,Jinsang - affection.,Ivy Station Records,12,126,7,0,0.0,118,2020-06-09,17:30:00,9560.0
482,2020-06-07T18:00:09Z,WYS - Comforting You (lofi song to chill/work to),Ivy Station Records,0,108,8,0,0.0,196,2020-06-07,18:00:09,9560.0
483,2020-06-14T14:00:03Z,Underground lofi hip hop radio ( lofi beats to study/relax/chill to),Ivy Station Records,28,104,11,0,7.0,785,2020-06-14,14:00:03,9560.0
484,2020-06-13T13:00:15Z,The Summer Tapes 2 - Old School Hip Hop & lofi songs to relax/chill to,Ivy Station Records,25,101,8,0,0.0,1410,2020-06-13,13:00:15,9560.0
485,2020-06-21T13:45:00Z,Underground lofi hip hop radio 2 ( lofi beats to study/relax/chill to),Ivy Station Records,36,99,7,0,2.0,684,2020-06-21,13:45:00,9560.0
486,2020-06-28T13:15:01Z,Underground lofi hip hop radio 3 (lofi beats to study/relax/chill to),Ivy Station Records,38,91,10,0,1.0,876,2020-06-28,13:15:01,9560.0
487,2020-06-08T17:45:00Z,Monday Blues Vol.2 - lofi beats to quarantine/work/chill to,Ivy Station Records,20,79,9,0,0.0,2199,2020-06-08,17:45:00,9560.0
488,2020-06-20T13:30:03Z,The Summer Tapes 3 - Old School Hip Hop/lofi radio (songs to relax/chill to),Ivy Station Records,35,73,8,0,0.0,1118,2020-06-20,13:30:03,9560.0
489,2020-06-03T19:00:17Z,The Home Stretch Vol.1- lofi beats to chill/relax to,Ivy Station Records,14,65,10,0,1.0,2144,2020-06-03,19:00:17,9560.0
490,2020-06-11T16:45:00Z,Wun Two - Again,Ivy Station Records,20,50,6,0,0.0,144,2020-06-11,16:45:00,9560.0
491,2020-12-07T18:24:15Z,Mac Miller 1 Hour of Chill Songs,Le Fyse,30,396953,5663,107,165.0,3607,2020-12-07,18:24:15,1210.0
492,2020-11-12T15:27:41Z,Best Of FKJ 1 Hour | Chill Mix,Le Fyse,33,326365,6437,56,135.0,4419,2020-11-12,15:27:41,1210.0
493,2021-01-26T14:22:17Z,Best Of FKJ Electro Chill & Sax | Chill Mix,Le Fyse,30,19459,430,5,7.0,2388,2021-01-26,14:22:17,1210.0
494,2020-12-29T13:52:39Z,Best of Masego -  Live Session | Chill Mix,Le Fyse,36,6960,192,2,5.0,1984,2020-12-29,13:52:39,1210.0
495,2021-01-20T16:06:17Z,Best of Jorja Smith Live Acoustic | Chill Mix,Le Fyse,32,1590,50,0,1.0,2889,2021-01-20,16:06:17,1210.0
496,2020-11-26T14:24:12Z,Best of Nujabes 1 Hour | Chill Mix,Le Fyse,31,470,16,0,0.0,4368,2020-11-26,14:24:12,1210.0
497,2020-12-14T08:25:35Z,Tash Sultana 1 Hour (Live Bedroom Recording) | Chill Mix,Le Fyse,30,460,11,0,0.0,3564,2020-12-14,08:25:35,1210.0
498,2021-02-02T11:53:49Z,Best of Billie Eilish Live Acoustic | Chill Mix,Le Fyse,32,328,10,0,0.0,2170,2021-02-02,11:53:49,1210.0
499,2021-02-26T14:33:06Z,Best of alt-J Live Acoustic | Chill Mix,Le Fyse,24,242,10,0,1.0,1860,2021-02-26,14:33:06,1210.0
500,2020-12-19T17:51:58Z,Elijah Nang – Gajin 1 Hour | Chill Mix (Full Album),Le Fyse,42,217,7,0,0.0,3859,2020-12-19,17:51:58,1210.0
501,2021-02-12T09:50:43Z,Best of Lianne La Havas Live Acoustic | Chill Mix,Le Fyse,31,180,13,0,0.0,2246,2021-02-12,09:50:43,1210.0
502,2021-02-17T10:05:11Z,Best of Xavier Rudd Live Acoustic | Chill Mix,Le Fyse,37,178,4,0,0.0,3284,2021-02-17,10:05:11,1210.0
503,2021-01-30T14:12:12Z,Best of Kaleo Live Acoustic | Chill Mix,Le Fyse,18,170,6,0,0.0,1473,2021-01-30,14:12:12,1210.0
504,2021-02-05T17:57:05Z,Best of Daughter Live Acoustic | Chill Mix,Le Fyse,34,154,12,0,0.0,2499,2021-02-05,17:57:05,1210.0
505,2021-01-27T16:21:55Z,Best of Black Pumas Live Acoustic | Chill Mix,Le Fyse,20,139,9,0,0.0,2399,2021-01-27,16:21:55,1210.0
506,2021-01-10T15:37:42Z,Best of Mura Masa Live Acoustic & Concert | Chill Mix,Le Fyse,30,135,3,0,0.0,2034,2021-01-10,15:37:42,1210.0
507,2020-11-19T12:04:36Z,Best of Music Acoustic and Live Session | Chill Mix,Le Fyse,24,130,7,0,0.0,2738,2020-11-19,12:04:36,1210.0
508,2021-01-15T15:07:24Z,Best of Alicia Keys Live Acoustic & Concert | Chill Mix,Le Fyse,27,127,3,1,1.0,2942,2021-01-15,15:07:24,1210.0
509,2020-12-17T19:29:12Z,Ehrling Electro Sax 1 Hour n°1| Deep House Mix,Le Fyse,25,125,7,0,0.0,3640,2020-12-17,19:29:12,1210.0
510,2021-01-22T16:19:44Z,Best of Jessie Reyez Live Acoustic | Chill Mix,Le Fyse,23,123,6,0,0.0,1700,2021-01-22,16:19:44,1210.0
511,2021-01-24T11:09:46Z,Best of James Vincent McMorrow Live Acoustic | Chill Mix,Le Fyse,22,104,7,0,0.0,2063,2021-01-24,11:09:46,1210.0
512,2020-12-26T09:39:42Z,Best of Matisyahu - Spinner Live Acoustic | Chill Mix,Le Fyse,31,103,3,0,0.0,2476,2020-12-26,09:39:42,1210.0
513,2021-02-03T16:35:14Z,Shiloh Dynasty Full Lyric Song  ( Instagram/Vine/Twitter),Le Fyse,26,101,7,0,0.0,609,2021-02-03,16:35:14,1210.0
514,2021-01-02T18:33:38Z,In Love With A Ghost| Lofi Chill Mix,Le Fyse,31,95,6,0,1.0,2704,2021-01-02,18:33:38,1210.0
515,2021-02-13T09:34:26Z,Best of P!nk Live Acoustic | Chill Mix,Le Fyse,34,80,4,1,0.0,1862,2021-02-13,09:34:26,1210.0
516,2020-11-29T21:26:14Z,Best of Sagun Lofi Music | Chill Mix,Le Fyse,49,78,5,0,0.0,1185,2020-11-29,21:26:14,1210.0
517,2020-12-03T21:50:05Z,Best of Beowulf  Lofi Music | Chill Mix,Le Fyse,45,66,5,0,0.0,1737,2020-12-03,21:50:05,1210.0
518,2020-11-23T14:31:04Z,Best of Petit Biscuit 1 Hour  | Chill Mix,Le Fyse,42,58,3,0,0.0,5384,2020-11-23,14:31:04,1210.0
519,2020-12-09T14:40:22Z,Into The Wild - Eddie Vedder | Chill Mix ( Full Album),Le Fyse,41,57,4,0,2.0,1999,2020-12-09,14:40:22,1210.0
520,2020-11-30T20:51:30Z,Best of Saint Romain Lofi Music | Chill Mix,Le Fyse,44,33,4,0,0.0,1108,2020-11-30,20:51:30,1210.0
521,2020-11-08T21:52:25Z,VYEN | Chill Mix,Le Fyse,19,21,2,0,0.0,1864,2020-11-08,21:52:25,1210.0
522,2020-01-08T09:43:20Z,스르륵 잠이 들고 싶은데 (playlist),thanks for coming.,11,1921841,45824,319,2708.0,3863,2020-01-08,09:43:20,277000.0
523,2020-01-14T09:03:00Z,집에서 듣기 좋은 올드 재즈팝 (playlist),thanks for coming.,18,1851201,62871,372,2593.0,3697,2020-01-14,09:03:00,277000.0
524,2020-01-30T14:04:30Z,"애는 착한데, 마음에 안들어 (playlist)",thanks for coming.,10,844892,30325,97,1812.0,3807,2020-01-30,14:04:30,277000.0
525,2020-01-01T13:41:27Z,계획 없이 사는 게 계획이야 (playlist),thanks for coming.,11,699903,13061,94,757.0,5121,2020-01-01,13:41:27,277000.0
526,2020-06-23T14:30:01Z,하려고 했는데 하라고 하니깐 하기 싫다 (playlist),thanks for coming.,9,600123,19953,70,1668.0,3717,2020-06-23,14:30:01,277000.0
527,2020-01-25T08:04:07Z,일기를 쓰려는데 아무 일도 없었어 (playlist),thanks for coming.,20,559359,19968,78,991.0,3619,2020-01-25,08:04:07,277000.0
528,2020-07-12T13:00:00Z,밖에서 맞는 비 말고 안에서 바라보는 비였다 (playlist),thanks for coming.,15,467444,12944,109,1049.0,3775,2020-07-12,13:00:00,277000.0
529,2020-01-19T03:52:51Z,방에 있는데도 방에 있고 싶다  (playlist),thanks for coming.,18,460677,13884,73,722.0,3775,2020-01-19,03:52:51,277000.0
530,2020-01-20T09:52:23Z,방도 어수선한데 무슨 생각 정리를 해 (playlist),thanks for coming.,19,440044,15658,54,767.0,3948,2020-01-20,09:52:23,277000.0
531,2020-01-21T10:34:21Z,"엄마, 다녀와서 정리하려고 했는데 (playlist)",thanks for coming.,19,438492,14269,66,752.0,3669,2020-01-21,10:34:21,277000.0
532,2020-04-05T03:00:23Z,"잘못한 것도 없고, 잘 못한 것도 없는데 (playlist)",thanks for coming.,10,424899,15165,39,1873.0,3752,2020-04-05,03:00:23,277000.0
533,2020-04-02T11:50:11Z,하고 싶은 걸 하고 살아 (playlist),thanks for coming.,10,412534,11712,65,1554.0,3772,2020-04-02,11:50:11,277000.0
534,2020-01-17T14:34:44Z,집에서 듣기 좋은 올드 재즈팝 (playlist),thanks for coming.,16,395303,12496,86,388.0,3893,2020-01-17,14:34:44,277000.0
535,2020-02-14T18:22:20Z,지금 자면 얼마나 잘 수 있는거지 (playlist),thanks for coming.,10,392287,13341,63,1685.0,3938,2020-02-14,18:22:20,277000.0
536,2021-01-01T04:15:13Z,안될 거란 마음은 사실 간절하게 잘되고 싶은 거였다(playlist),thanks for coming.,11,343828,9884,32,1087.0,39269,2021-01-01,04:15:13,277000.0
537,2020-01-02T09:00:01Z,피곤해 보인다는 말 좀 그만해 (playlist),thanks for coming.,11,309298,6645,39,319.0,4515,2020-01-02,09:00:01,277000.0
538,2020-04-09T14:30:00Z,"이대로 사라지거나, 살아지거나 (playlist)",thanks for coming.,10,301849,10621,44,1268.0,3897,2020-04-09,14:30:00,277000.0
539,2020-03-07T04:00:08Z,아침잠이 없는 이유는 점심에 일어나서야 (playlist),thanks for coming.,10,298991,6894,41,847.0,3807,2020-03-07,04:00:08,277000.0
540,2020-02-23T07:15:00Z,앉아있지만 좋은 일은 일어나길 (playlist),thanks for coming.,10,277874,6362,54,1010.0,3823,2020-02-23,07:15:00,277000.0
541,2020-09-11T12:30:00Z,생각보다 쉬울 거란 생각을 어렵게 했다 (playlist),thanks for coming.,11,272815,9404,39,1506.0,3735,2020-09-11,12:30:00,277000.0
542,2020-01-11T05:30:09Z,나가 놀고 싶은 게 아니라 나른하고 싶은겅ㅑ (playlist),thanks for coming.,11,272488,7158,45,375.0,3589,2020-01-11,05:30:09,277000.0
543,2020-01-28T13:58:05Z,잠이 드는 것도 연습이 필요해 (playlist),thanks for coming.,11,252420,10262,42,970.0,1895,2020-01-28,13:58:05,277000.0
544,2020-05-28T10:15:02Z,의미를 두지 않는 연습이 필요해 (playlist),thanks for coming.,9,250243,7541,33,933.0,3666,2020-05-28,10:15:02,277000.0
545,2020-03-26T12:15:43Z,잠만 자는데도 잠잠했으면 좋겠다 (playlist),thanks for coming.,10,237755,6189,36,1025.0,3789,2020-03-26,12:15:43,277000.0
546,2020-11-07T10:58:59Z,누군가의 행복을 바라려면 내가 행복해야 했다 (playlist),thanks for coming.,12,223960,7127,32,959.0,3681,2020-11-07,10:58:59,277000.0
547,2020-01-03T11:00:04Z,생각보다 호락호락한 하루였어(playlist),thanks for coming.,11,220369,4885,33,274.0,4322,2020-01-03,11:00:04,277000.0
548,2020-07-07T14:15:00Z,해내지 못했을 때 버텨내는 힘이 필요했다 (playlist),thanks for coming.,11,219792,7987,36,1430.0,3100,2020-07-07,14:15:00,277000.0
549,2020-08-15T14:30:05Z,마음만 먹어서인지 마음만 무겁다 (playlist),thanks for coming.,11,198924,6450,29,1195.0,3668,2020-08-15,14:30:05,277000.0
550,2020-04-14T12:00:30Z,그건 내 욕심이어서 욕 심하게 해버렸다 (playlist),thanks for coming.,10,198647,5254,27,1026.0,3669,2020-04-14,12:00:30,277000.0
551,2020-02-07T14:32:10Z,외로운 게 괴로운 일은 아니잖아 (playlist),thanks for coming.,10,192852,5244,30,662.0,3683,2020-02-07,14:32:10,277000.0
552,2020-08-26T13:00:08Z,돈을 내진 않았지만 기분 좀 낼게요 (playlist),thanks for coming.,9,192664,5463,37,0.0,3609,2020-08-26,13:00:08,277000.0
553,2020-07-27T14:00:10Z,혼자가 좋지만 익숙해지는 건 싫었다 (playlist),thanks for coming.,11,190522,6100,31,914.0,3853,2020-07-27,14:00:10,277000.0
554,2020-02-04T15:10:23Z,기억은 나는 것보다 남는 게 좋더라고 (playlist),thanks for coming.,10,187915,4435,24,394.0,3645,2020-02-04,15:10:23,277000.0
555,2020-01-27T14:21:47Z,어찌되었건 피곤하면 열심히 산거야 (playlist),thanks for coming.,11,186488,5133,21,489.0,3679,2020-01-27,14:21:47,277000.0
556,2020-01-29T14:48:53Z,언제쯤 불을 끄고 잘 수 있을까 (playlist),thanks for coming.,10,185856,5901,24,413.0,3711,2020-01-29,14:48:53,277000.0
557,2020-10-12T11:00:11Z,마음에는 크기가 없었다 (playlist),thanks for coming.,11,176672,5011,12,526.0,3825,2020-10-12,11:00:11,277000.0
558,2020-02-09T08:39:25Z,집에 있는 이유는 추워서는 아니야 (playlist),thanks for coming.,10,171489,3774,45,460.0,4440,2020-02-09,08:39:25,277000.0
559,2020-03-12T13:30:02Z,내적관종들끼리 만나면 뇌쪽감전 (playlist),thanks for coming.,10,168264,3881,31,887.0,3722,2020-03-12,13:30:02,277000.0
560,2020-12-16T14:20:21Z,무관심이 따뜻하게 느껴질 때가 있었다 (playlist),thanks for coming.,12,166472,4507,20,654.0,3673,2020-12-16,14:20:21,277000.0
561,2020-01-28T08:53:17Z,"지금 난, 자금난 (playlist)",thanks for coming.,11,152588,4261,21,433.0,3682,2020-01-28,08:53:17,277000.0
