,video_id,publish_time,title,channel_Id,channel_title,tags,views_count,likes_count,dislikes_count,favorites_count,comments_count,duration
541,66OoHcNNa7U,2020-09-11T12:30:00Z,생각보다 쉬울 거란 생각을 어렵게 했다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송']",272815,9404,39,0,1506.0,PT1H2M15S
542,V7kMFyGsJ5I,2020-01-11T05:30:09Z,나가 놀고 싶은 게 아니라 나른하고 싶은겅ㅑ (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['때껄룩', '떼껄룩', '플레이리스트', 'playlist', '시플', '시럽플레이리스트', '팝송추천', '노래추천', '사운드클라우드', '듣기좋은음악', '듣기좋은']",272488,7158,45,0,375.0,PT59M49S
543,E8xx1X0FN9Y,2020-01-28T13:58:05Z,잠이 드는 것도 연습이 필요해 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['때껄룩', '떼껄룩', '플레이리스트', 'playlist', '시플', '시럽플레이리스트', '팝송추천', '노래추천', '사운드클라우드', '듣기좋은음악', '듣기좋은']",252420,10262,42,0,970.0,PT31M35S
544,fRN1uB5hLrI,2020-05-28T10:15:02Z,의미를 두지 않는 연습이 필요해 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['thanks for coming', '땡포컴', '잔잔한 팝송', '새벽에 듣기 좋은', '밤에 듣기 좋은', '재즈 플레이리스트', '재즈', '재즈 추천', '때껄룩']",250243,7541,33,0,933.0,PT1H1M6S
545,vIfoYyOmQqk,2020-03-26T12:15:43Z,잠만 자는데도 잠잠했으면 좋겠다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",237755,6189,36,0,1025.0,PT1H3M9S
546,E1juYxuPfcQ,2020-11-07T10:58:59Z,누군가의 행복을 바라려면 내가 행복해야 했다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈', '재즈팝송', '내적관종', '재즈팝', '올드재즈', '뉴욕 노래', '잘때듣기좋은노래', '달달한 팝송', '크리스마스팝송', '캐롤', '크리스마스재즈']",223960,7127,32,0,959.0,PT1H1M21S
547,DxxTS8aHwYY,2020-01-03T11:00:04Z,생각보다 호락호락한 하루였어(playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['때껄룩', '떼껄룩', '플레이리스트', 'playlist', '시플', '시럽플레이리스트', '팝송추천', '노래추천', '사운드클라우드', '듣기좋은음악', '듣기좋은']",220369,4885,33,0,274.0,PT1H12M2S
548,O7vM3amvuRg,2020-07-07T14:15:00Z,해내지 못했을 때 버텨내는 힘이 필요했다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송']",219792,7987,36,0,1430.0,PT51M40S
549,qUpiMskov20,2020-08-15T14:30:05Z,마음만 먹어서인지 마음만 무겁다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송']",198924,6450,29,0,1195.0,PT1H1M8S
550,Z1DfNTocvUo,2020-04-14T12:00:30Z,그건 내 욕심이어서 욕 심하게 해버렸다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",198647,5254,27,0,1026.0,PT1H1M9S
551,MoNGGDk3dco,2020-02-07T14:32:10Z,외로운 게 괴로운 일은 아니잖아 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",192852,5244,30,0,662.0,PT1H1M23S
552,TPMyU4TDBH4,2020-08-26T13:00:08Z,돈을 내진 않았지만 기분 좀 낼게요 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '잔잔한 팝송']",192664,5463,37,0,,PT1H9S
553,qLBn21OOx_s,2020-07-27T14:00:10Z,혼자가 좋지만 익숙해지는 건 싫었다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송']",190522,6100,31,0,914.0,PT1H4M13S
554,dQL3A7modHk,2020-02-04T15:10:23Z,기억은 나는 것보다 남는 게 좋더라고 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",187915,4435,24,0,394.0,PT1H45S
555,LSznjc6_2-w,2020-01-27T14:21:47Z,어찌되었건 피곤하면 열심히 산거야 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['때껄룩', '떼껄룩', '플레이리스트', 'playlist', '시플', '시럽플레이리스트', '팝송추천', '노래추천', '사운드클라우드', '듣기좋은음악', '듣기좋은']",186488,5133,21,0,489.0,PT1H1M19S
556,E7N8_0_6yrw,2020-01-29T14:48:53Z,언제쯤 불을 끄고 잘 수 있을까 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",185856,5901,24,0,413.0,PT1H1M51S
557,fo2P-Ou451g,2020-10-12T11:00:11Z,마음에는 크기가 없었다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송']",176672,5011,12,0,526.0,PT1H3M45S
558,CbIDKsB-cdA,2020-02-09T08:39:25Z,집에 있는 이유는 추워서는 아니야 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",171489,3774,45,0,460.0,PT1H14M
559,QfXWihyMnH0,2020-03-12T13:30:02Z,내적관종들끼리 만나면 뇌쪽감전 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",168264,3881,31,0,887.0,PT1H2M2S
560,bmi1-dRZm2A,2020-12-16T14:20:21Z,무관심이 따뜻하게 느껴질 때가 있었다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송', '크리스마스 팝송']",166472,4507,20,0,654.0,PT1H1M13S
561,2sg_R5cJqIc,2020-01-28T08:53:17Z,"지금 난, 자금난 (playlist)",UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['때껄룩', '떼껄룩', '플레이리스트', 'playlist', '시플', '시럽플레이리스트', '팝송추천', '노래추천', '사운드클라우드', '듣기좋은음악', '듣기좋은']",152588,4261,21,0,433.0,PT1H1M22S
562,L47U2yXjZvY,2020-06-09T14:53:51Z,참고하기도 참고 하기도 싫었다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', 'thanks for coming', '재즈 모음', '집에서 듣기 좋은', '팝송 모음', '팝송 추천', '팝송 플레이리스트', '할 때 듣기 좋은']",150738,5341,24,0,1019.0,PT1H1M59S
563,D30wR425PlA,2020-03-29T15:03:24Z,시간 나서가 아니라 시간 내서 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",144492,4455,22,0,1082.0,PT1H3M7S
564,alpzp3ENHko,2020-04-29T15:30:01Z,쉬운 거라곤 아쉬운 것들뿐이고 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '올드 재즈', '재즈 팝', '팝송 추천', '땡포컴', '팝송 플레이리스트', '플레이리스트']",144341,3991,21,0,885.0,PT1H1M16S
565,yEfwvd5upRA,2020-02-19T09:30:04Z,잠재력 말고 잠이랑 재력 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",144157,4050,21,0,786.0,PT1H5M52S
566,QkE5SvyjuJc,2020-01-31T15:05:09Z,네 말의 온도차에 감기가 걸린거야 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",140039,4438,23,0,455.0,PT1H4M6S
567,LAI_5C5e0bw,2020-01-24T11:56:03Z,특별하지 않은 하루가 더 특별해 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['비오는날듣기좋은', '밤에듣기좋은', '새벽에듣기좋은', '낮에듣기좋은', '아침에듣기좋은', '그루브팝', '팝송 추천', '2019 팝송', 'R&B 팝송 추천', '출근할때 듣기 좋은 노래', '퇴근할때 듣기 좋은 노래', '잔잔한 팝송', '재즈 팝송', '집에서듣기좋은', '땡포커', '청소할때듣기좋은', '재즈추천', '보사노바', '자기 전에 듣기 좋은']",139527,3367,16,0,286.0,PT1H3M55S
568,FT4AqLkTAu0,2020-02-10T23:00:04Z,지겹다 오늘 뭐 입지 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",139040,3779,19,0,541.0,PT1H2M49S
569,Oz46PJS6KoM,2020-11-18T13:30:10Z,조금 급하더라도 조급하진 않았으면 했다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈', '재즈팝송', '내적관종', '재즈팝', '올드재즈', '뉴욕 노래', '잘때듣기좋은노래', '달달한 팝송', '크리스마스팝송', '캐롤', '크리스마스재즈']",138879,4013,16,0,813.0,PT1H1M55S
570,_1WClSh4gwU,2020-04-20T09:15:02Z,보이지는 않지만 있는 거겠지 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천', '비오는날듣기좋은', '밤에듣기좋은', '새벽에듣기좋은', '낮에듣기좋은', '아침에듣기좋은', '그루브팝', '2019 팝송', 'R&B 팝송 추천', '출근할때 듣기 좋은 노래', '퇴근할때 듣기 좋은 노래', '잔잔한 팝송', '재즈 팝송', '집에서듣기좋은', '땡포커', '청소할때듣기좋은', '재즈추천', '보사노바', '자기 전에 듣기 좋은']",130818,4166,14,0,854.0,PT1H1M54S
571,6WnPBppcBe8,2020-09-18T09:45:00Z,마음의 안정은 아무것도 안 정해야 나와 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송']",129485,3558,23,0,1145.0,PT1H3M29S
572,AdQ0mOz4fPE,2020-02-21T11:32:04Z,오늘은 없던 약속을 취소해야겠어 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",129110,3677,29,0,778.0,PT1H5M55S
573,Ox9A-OWzRTo,2020-02-01T10:37:35Z,기분이 내키는 건 어떤 기분일까 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",128806,3027,17,0,382.0,PT1H1M7S
574,csZ8RmGR89w,2020-06-30T15:26:45Z,기대는 많은데 기댈 곳은 없나요 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송']",127056,4493,22,0,986.0,PT1H3M34S
575,zQoNU8fk9ao,2020-12-03T15:30:11Z,자려고 하는 마음 때문에 잠이 오지 않아 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '잔잔한팝송', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은']",126505,4534,22,0,981.0,PT1H2M4S
576,DmOhHeHXBFw,2021-01-15T15:00:09Z,하고 싶은 게 있어서 방황하는 거였다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송']",121280,3916,21,0,900.0,PT1H1M25S
577,5RTgV4y-Nvg,2020-01-07T09:01:09Z,내 방에 아무도 들어오지 마 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['때껄룩', '떼껄룩', '플레이리스트', 'playlist', '시플', '시럽플레이리스트', '팝송추천', '노래추천', '사운드클라우드', '듣기좋은음악', '듣기좋은']",120118,3666,18,0,265.0,PT1H2M22S
578,k5fCQFIKpqU,2020-05-22T15:37:32Z,하루는 긴데 일주일은 짧게 느껴져 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",114634,3408,21,0,601.0,PT1H1M34S
579,y_RcRsH6HkM,2021-02-13T03:30:06Z,내 이상은 전혀 이상하지 않았다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '주인장', '재즈플레이리스트', '플레이리스트', '음악추천', '재즈', '가보지도않은', '집에서듣기좋은', '올드재즈팝']",114245,3418,18,0,744.0,PT1H1M27S
580,Xg9OWlzLT-I,2020-09-27T14:00:06Z,인생은 쉬웠다가 아니라 쉬었다 가는 거지 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송', '크리스마스 재즈']",113263,3743,25,0,1121.0,PT1H6S
581,IzcJOye-bKs,2020-10-19T14:00:05Z,미안한 마음보다 고마운 마음이길 바랐다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송']",112231,4605,21,0,1244.0,PT1H7S
582,zTlhRMsVzAY,2020-05-17T15:30:11Z,가만히 있는 게 도와주는 거라 했다(playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천', '디즈니', 'jazz 추천', '잔잔한 플레이리스트']",111960,3551,23,0,905.0,PT1H3M24S
583,9sKg-X9Vvlw,2020-02-03T09:45:44Z,이딴 걸 고민하는 자체가 고민이야 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",107306,2568,23,0,425.0,PT1H3M6S
584,-P_hR8VleBs,2020-07-30T11:30:01Z,숨 가쁜 날이 지나가고 홀가분해졌다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송']",106331,3291,20,0,1008.0,PT1H1M38S
585,3sQBaFAWWR0,2020-08-10T14:00:02Z,알고 있었지만 내심 말해주길 바랐다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '카페 팝송', '비 올 때 듣기 좋은', '여름에 듣기 좋은', '장마철에 듣기 좋은', '장마에 듣기 좋은']",105322,3050,23,0,775.0,PT1H1M21S
586,mHVBct8UPLM,2021-02-03T13:45:01Z,삶의 목적이 아니라 삶이 목적이었다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '주인장', '손놈', '재즈플레이리스트', '올드재즈', '영화소울', '가사없는재즈', '공부할때듣기좋은', '자기전에듣기좋은', '집에서듣기좋은', '가보지도않은']",105220,3333,15,0,867.0,PT1H2M48S
587,b_6Hr7LYvDc,2020-02-27T13:00:07Z,답이 없다는 건 문제가 없어서 아닐까 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",103620,2618,9,0,960.0,PT1H5S
588,YraFA4VkORY,2019-12-31T17:19:27Z,위로의 말은 괜찮아요 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['때껄룩', '떼껄룩', '플레이리스트', 'playlist', '시플', '시럽플레이리스트', '팝송추천', '노래추천', '사운드클라우드', '듣기좋은음악', '듣기좋은']",102855,2336,11,0,216.0,PT1H32S
589,Y0XY2sTkQdo,2020-12-09T15:40:07Z,이상하게 기다리는 시간이 더 설렌다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈 모음', '재즈 팝송', '재즈팝', '잔잔한팝송', 'jazz playlist', '자기 전에 듣기 좋은', '공부할 때 듣기 좋은', '작업할 때 듣기 좋은', '카페에서 듣기 좋은', '크리스마스 재즈', '크리스마스 캐럴', '크리스마스 캐롤', '재즈 캐롤', '재즈 캐럴']",101872,3280,13,0,811.0,PT1H1M1S
590,dUFxSAKsIsQ,2020-03-21T10:30:10Z,앞으로 나아가지 못해 밖으로 나가 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",96028,2470,5,0,655.0,PT1H55S
591,SfHIqB3vrpU,2020-10-30T11:30:10Z,지는 게 이기는 거라 기대를 저버렸다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈', '재즈팝송', '내적관종', '재즈팝', '올드재즈', '뉴욕 노래', '잘때듣기좋은노래', '달달한 팝송', '크리스마스팝송', '캐롤']",94445,2923,8,0,729.0,PT1H2M17S
592,yhe543RFXFc,2020-01-05T11:25:22Z,혼자 너스레를 떨어볼까 함(playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['때껄룩', '떼껄룩', '플레이리스트', 'playlist', '시플', '시럽플레이리스트', '팝송추천', '노래추천', '사운드클라우드', '듣기좋은음악', '듣기좋은']",92134,2333,12,0,158.0,PT1H6M10S
593,wSPb9ygSQZE,2020-03-16T13:45:02Z,내일 오늘의 내가 원망스러워 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천', '땡포컴']",91083,2383,10,0,701.0,PT1H1M4S
594,g1srBs-0m2E,2020-06-16T15:00:22Z,"값진 하루여서, 무료할 수 없었다 (playlist)",UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '재즈', '재즈 팝송', '재즈 모음', '집에서 듣기 좋은', '잔잔한 팝송', '스누피', 'jazzpop']",91023,2452,13,0,683.0,PT1H5M50S
595,Kp_OooZqijk,2021-02-06T15:32:22Z,숲을 보라고 나무라는 게 이상했다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['땡포컴', '주인장', '손놈', '재즈플레이리스트', '올드재즈', '영화소울', '가사없는재즈', '공부할때듣기좋은', '자기전에듣기좋은', '집에서듣기좋은', '가보지도않은']",89776,2696,19,0,847.0,PT1H31S
596,N1vzxpGUNSg,2020-02-02T12:42:24Z,"미움받을 용기, 가진 적 없는데 (playlist)",UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['재즈', '재즈 추천', 'thanks for coming', '땡스포커밍', '땡뽀컴', '땡뽀', '재즈 맛집', '올드 재즈', '재즈 팝', '팝송 추천']",89099,2408,21,0,424.0,PT1H2M24S
597,8E4yfiFU1_Y,2020-01-04T12:33:00Z,아무도 모르면 청승 아니라 했다 (playlist),UCUbNhCJCQH-94fKhqKyTN-g,thanks for coming.,"['때껄룩', '떼껄룩', '플레이리스트', 'playlist', '시플', '시럽플레이리스트', '팝송추천', '노래추천', '사운드클라우드', '듣기좋은음악', '듣기좋은', '비오는날듣기좋은', '밤에듣기좋은', '새벽에듣기좋은', '낮에듣기좋은', '아침에듣기좋은', '그루브팝', '팝송 추천', '2019 팝송', 'R&B 팝송 추천', '플레이리스트에 넣어야할', '옐로우 믹스테잎', '여행 갈때 듣기 좋은 팝송', '출근할때 듣기 좋은 노래', '퇴근할때 듣기 좋은 노래', '잔잔한 팝송', '재즈 팝송']",84177,1715,13,0,148.0,PT1H32M55S
